,date_time,location,name,text
1670,Tue May 05 23:31:20 +0000 2015,New York,Lincoln Chafee,"RT @HillaryforNV: If you're not watching @HillaryClinton talk with DREAMers in Nevada about immigration reform, you're missing out → http:/…"
1671,Tue May 05 23:21:00 +0000 2015,New York,Lincoln Chafee,"""You are the kind of student that every family &amp; every community should be proud of.""—Hillary to Rancho HS student &amp; DACA recipient Betsaida"
1672,Tue May 05 22:52:05 +0000 2015,New York,Lincoln Chafee,“There’s much more to do to expand protections for families &amp; communities ... &amp; keep building support for comprehensive reform.”
1673,Tue May 05 22:51:43 +0000 2015,New York,Lincoln Chafee,“We should put in place an accessible way for parents of DREAMers &amp; others to be eligible for the same deferred action as their children.”
1674,Tue May 05 22:51:19 +0000 2015,New York,Lincoln Chafee,"""I will fight to stop partisan attacks on the executive actions that would put DREAMers—including many with us today—at risk of deportation"""
1675,Tue May 05 22:50:39 +0000 2015,New York,Lincoln Chafee,“I will fight for comprehensive immigration reform and a path to citizenship for you and for your families across our country.”
1676,Tue May 05 22:49:43 +0000 2015,New York,Lincoln Chafee,"No GOP candidate has consistently supported a path to citizenship. When they talk about “legal status,” that’s code for “2nd class status.”"
1677,Tue May 05 22:49:22 +0000 2015,New York,Lincoln Chafee,"""We can’t wait any longer for a path to full and equal citizenship."""
1678,Tue May 05 22:48:52 +0000 2015,New York,Lincoln Chafee,"""We have to once and for all fix our broken immigration system. This is a family issue."""
1679,Tue May 05 22:34:02 +0000 2015,New York,Lincoln Chafee,Hillary Clinton conversa sobre la reforma migratoria con un grupo de #DREAMers en Nevada. Sintoniza aquí: http://t.co/00WXyllw8L
1680,Tue May 05 22:19:38 +0000 2015,New York,Lincoln Chafee,Watch live → Hillary sits down with DREAMers at Rancho High School in Nevada to talk about immigration reform. http://t.co/00WXyllw8L
1681,Tue May 05 21:36:00 +0000 2015,New York,Lincoln Chafee,"RT @HillaryforNV: Welcome to Nevada, @HillaryClinton! https://t.co/8lqTQ22WLZ"
1682,Tue May 05 20:51:26 +0000 2015,New York,Lincoln Chafee,"Happy #NationalTeacherDay! Here's to teachers who educate and inspire, in and out of the classroom. http://t.co/ppFoCpI2Cl"
1683,Tue May 05 20:00:15 +0000 2015,New York,Lincoln Chafee,"Think beyond candy and flowers. This Mother's Day, get Mom a call from Hillary: http://t.co/6ea8mO09AA http://t.co/3QQLvIHA4A"
1684,Tue May 05 19:07:14 +0000 2015,New York,Lincoln Chafee,@RealGabbyR What @HillaryforIA said (and congrats)! https://t.co/NU42mmDp4X
1685,Tue May 05 18:19:19 +0000 2015,New York,Lincoln Chafee,RT @HillaryforIA: Own a slice of this campaign. Join us now → http://t.co/vSAN25kf2l http://t.co/HSdtGeihm3
1686,Tue May 05 16:18:23 +0000 2015,New York,Lincoln Chafee,"While GOP debates the same failed policies, Democrats will debate how to help families get ahead. Looking forward to a real conversation. –H"
1687,Tue May 05 15:23:37 +0000 2015,New York,Lincoln Chafee,Get the facts and fight back against false attacks. Sign up for @TheBriefing2016: http://t.co/YyCoe2wfMR http://t.co/UjxaQz74em
1688,Tue May 05 14:24:04 +0000 2015,New York,Lincoln Chafee,"RT @TheBriefing2016: ""Clinton Cash"" doesn't hold up. Watch Brian Fallon debunk the book’s conspiracy theories: http://t.co/tWY6xuFUKp http:…"
1689,Tue May 05 13:50:16 +0000 2015,New York,Lincoln Chafee,RT @TheBriefing2016: This is The Briefing. Follow us to get the facts and help fight back against false attacks on Hillary Clinton. http://…
1690,Tue May 05 12:39:44 +0000 2015,New York,Lincoln Chafee,RT @HillaryforNV: Hillary wants to talk with Nevadans about immigration reform—so she's coming to the Silver State. Follow for updates! htt…
1691,Tue May 05 00:21:31 +0000 2015,New York,Lincoln Chafee,Put your social media savvy to good use on the digital team at #Hillary2016 HQ: http://t.co/tzxUMkZvhR http://t.co/atUeVBRewf
1692,Mon May 04 22:47:16 +0000 2015,New York,Lincoln Chafee,Join #Hillary2016 if you believe in creating opportunities for everyone to follow their dream: http://t.co/rEggJUjFsd http://t.co/84bZA3DO3X
1693,Mon May 04 18:49:25 +0000 2015,New York,Lincoln Chafee,RT @HillaryforIA: Some beautiful artwork is popping up across Iowa! http://t.co/mKfDQAfYFS
1694,Mon May 04 16:56:39 +0000 2015,New York,Lincoln Chafee,RT @colleenlowry: Simi is committed to getting young people registered to vote! @HillaryClinton #newvoters http://t.co/2Ky4PlZzYj
1695,Mon May 04 14:51:37 +0000 2015,New York,Lincoln Chafee,Hillary wants to call someone's mom on Mother's Day. It could be yours: http://t.co/Mvt75Gzj9c http://t.co/1EbCQNXp14
1696,Sun May 03 22:45:38 +0000 2015,New York,Lincoln Chafee,RT @HillaryforNH: Join Martina and commit to vote for #Hillary2016 tonight at the McIntyre-Shaheen Dinner! #nhpolitics http://t.co/nR0Yv8KF…
1697,Sun May 03 19:08:27 +0000 2015,New York,Lincoln Chafee,Sign up for your chance to give a Mother's Day gift to remember: http://t.co/ZH0LnIKT9j http://t.co/jrgXKtU83g
1698,Sun May 03 15:26:50 +0000 2015,New York,Lincoln Chafee,Mother’s Day gift idea: a call from Hillary. Sign up for a chance to surprise a mom you love: http://t.co/vG0pZrbUbr http://t.co/IveaxeVfs3
1699,Sat May 02 17:46:01 +0000 2015,New York,Lincoln Chafee,RT @ADobranic: We're out at Spring Fling in Spartanburg signing up supporters! @HillaryforSC #Hillary2016 http://t.co/Z4QgKMPNGz
1700,Sat May 02 14:13:55 +0000 2015,New York,Lincoln Chafee,"We’re building this organization across the country, from the grassroots up. Be a part of it: http://t.co/FH5YsI0RSs http://t.co/G0ZdIrKSpp"
1701,Sat May 02 01:08:53 +0000 2015,New York,Lincoln Chafee,RT @AustinLyle: Mary is in for Hillary! Showing off her caucus captain badge from 2008! #Hillary2016 #R3gion #clintonIA http://t.co/Uu6O53L…
1702,Fri May 01 22:41:51 +0000 2015,New York,Lincoln Chafee,Have you claimed your #Hillary2016 pride sticker yet? Sign up now—it's free: http://t.co/s1Bb096Kpd http://t.co/N6PmHuzR9F
1703,Fri May 01 18:19:56 +0000 2015,New York,Lincoln Chafee,Happy #AAPI Heritage Month! Asian Americans and Pacific Islanders have contributed to making our country stronger. RT if you agree.
1704,Fri May 01 14:48:13 +0000 2015,New York,Lincoln Chafee,Get your #Hillary2016 bumper sticker before they're gone! http://t.co/EHHz0WdxQg http://t.co/2G7dw4ZEYs
1705,Fri May 01 13:39:29 +0000 2015,New York,Lincoln Chafee,"Amen to this headline, @Pontifex! Hope to see more voices speaking out. http://t.co/sZ6gyZygOI –H"
1706,Fri May 01 02:33:09 +0000 2015,New York,Lincoln Chafee,Hillary will protect women's ability to make their own health decisions. Say you're with her: http://t.co/ay0CYPalHt http://t.co/J9q5bR8IFV
1707,Thu Apr 30 23:41:32 +0000 2015,New York,Lincoln Chafee,RT @adinofacollege: Like mother like son. The Rashids have been canvassing as a team for years and are #allin for @HillaryClinton! http://t…
1708,Thu Apr 30 21:12:35 +0000 2015,New York,Lincoln Chafee,RT @AnatoleJenkins: Great hanging out with this group of @HillaryClinton supporters. They're ready to get organized for @HillaryforNV! http…
1709,Thu Apr 30 18:06:28 +0000 2015,New York,Lincoln Chafee,I agree with Bernie. Focus must be on helping America's middle class. GOP would hold them back. I welcome him to the race. –H
1710,Thu Apr 30 17:06:23 +0000 2015,New York,Lincoln Chafee,Show off your #Hillary2016 pride with a free sticker: http://t.co/vqDZpgFeyK http://t.co/WWrkkxJfz7
1711,Thu Apr 30 16:07:29 +0000 2015,New York,Lincoln Chafee,The #Hillary2016 digital team is looking for engineers with a passion for politics—apply now to join the team at HQ! http://t.co/NgARrKxSTN
1712,Wed Apr 29 23:53:09 +0000 2015,New York,Lincoln Chafee,Agree that we need to address inequality and expand economic opportunity? Sign up to be part of #Hillary2016: http://t.co/o7WIZQDMjY
1713,Wed Apr 29 22:54:04 +0000 2015,New York,Lincoln Chafee,RT @HillaryforIA: The first thing Sean did after meeting Hillary? Text his wife! http://t.co/5FH4BstkKL
1714,Wed Apr 29 22:14:10 +0000 2015,New York,Lincoln Chafee,It's time. http://t.co/4qjj5PU2uQ http://t.co/TyloYKuKWZ
1715,Wed Apr 29 20:29:03 +0000 2015,New York,Lincoln Chafee,Hillary was so struck by this line she read it 3 times. Read the full @USATODAY piece here: http://t.co/znCAimBlFn http://t.co/PTQhSSS4R0
1716,Wed Apr 29 16:19:18 +0000 2015,New York,Lincoln Chafee,End mass incarceration. Address inequality. Restore trust between law enforcement &amp; communities. Read this &amp; share: http://t.co/WdnFuT8tjo
1717,Wed Apr 29 14:30:19 +0000 2015,New York,Lincoln Chafee,We have to take on broader inequities in society—you can’t separate unrest in the streets from cycles of poverty &amp; despair in communities.
1718,Wed Apr 29 14:28:02 +0000 2015,New York,Lincoln Chafee,There’s a quiet epidemic of substance abuse sweeping small town &amp; rural America. We need to do more &amp; get serious about treatment.
1719,Wed Apr 29 14:24:30 +0000 2015,New York,Lincoln Chafee,"""It’s time to change our approach. It’s time to end the era of mass incarceration."" - Hillary at the #DinkinsForum"
1720,Wed Apr 29 14:20:30 +0000 2015,New York,Lincoln Chafee,We need to start understanding how important it is to care for every single child as though that child were our own.
1721,Wed Apr 29 14:14:27 +0000 2015,New York,Lincoln Chafee,We should make sure every police department in the country has body cameras to record interactions between officers on patrol and suspects.
1722,Wed Apr 29 14:14:12 +0000 2015,New York,Lincoln Chafee,"We need strategies to fight crime &amp; restore trust between law enforcement and our communities, especially communities of color."
1723,Wed Apr 29 14:12:59 +0000 2015,New York,Lincoln Chafee,WATCH: Hillary calls for an end to the era of mass incarceration. http://t.co/SMv27iunyG
1724,Wed Apr 29 13:34:13 +0000 2015,New York,Lincoln Chafee,"Hillary on reforming our criminal justice system, rebuilding respect, and embracing our common humanity: http://t.co/dzZObrGSFg"
1725,Wed Apr 29 13:23:42 +0000 2015,New York,Lincoln Chafee,"Congrats, @JohnKerry, on the 2nd #QDDR &amp; honing diplomacy &amp; development as core pillars of power along w/ defense. –H http://t.co/9rSZ79BPI1"
1726,Tue Apr 28 23:35:53 +0000 2015,New York,Lincoln Chafee,Join this team if you think everyone should be able to marry the person they love: http://t.co/g4m2imUHdF http://t.co/IicCm2l6NZ
1727,Tue Apr 28 21:28:22 +0000 2015,New York,Lincoln Chafee,RT @HillaryforIA: Read Cindy's #LoveMustWin story: http://t.co/fpkCNnoa7g http://t.co/G42Cw1EbI4
1728,Tue Apr 28 19:27:20 +0000 2015,New York,Lincoln Chafee,"RT if you're standing with Jared, Nate, and Hillary for equal rights. #LoveCantWait #LoveMustWin http://t.co/9XcxKrpdGK"
1729,Tue Apr 28 17:21:30 +0000 2015,New York,Lincoln Chafee,❤️ numbers? The #Hillary2016 analytics team is looking for nerds with a passion for data—apply now to join the team! http://t.co/VxYIksVxMJ
1730,Tue Apr 28 14:59:49 +0000 2015,New York,Lincoln Chafee,Hillary &amp; a grandpa from Iowa talk marriage equality over coffee: https://t.co/OFdXpdmWUi #LoveMustWin #LoveCantWait
1731,Tue Apr 28 13:41:04 +0000 2015,New York,Lincoln Chafee,Every loving couple &amp; family deserves to be recognized &amp; treated equally under the law across our nation. #LoveMustWin #LoveCantWait –H
1732,Tue Apr 28 02:44:01 +0000 2015,New York,Lincoln Chafee,"Tonight I am praying for peace &amp; safety for all in Baltimore, &amp; for Freddie Gray's family - his death is a tragedy that demands answers. -H"
1733,Mon Apr 27 20:22:20 +0000 2015,New York,Lincoln Chafee,Don't miss your chance to get a free Hillary 2016 bumper sticker! https://t.co/l2lPjM5p2l
1734,Mon Apr 27 18:26:35 +0000 2015,New York,Lincoln Chafee,Read Hillary's thank you note to Iowa: http://t.co/kCFoGLXqho http://t.co/0XMT89VAz3
1735,Mon Apr 27 16:48:23 +0000 2015,New York,Lincoln Chafee,Start your week off right—sign up to join #Hillary2016: http://t.co/ub14c8KzcR http://t.co/X7rvDtzaji
1736,Sun Apr 26 19:33:17 +0000 2015,New York,Lincoln Chafee,ICYMI: Watch Hillary's keynote speech from @WomenintheWorld. http://t.co/8ebS4Zd5M6
1737,Sun Apr 26 15:59:43 +0000 2015,New York,Lincoln Chafee,"Step 1: Get your free bumper sticker at http://t.co/qfjNmvWfeV.
Step 2: Stick it to something. http://t.co/KdYTHxLrU6"
1738,Sat Apr 25 21:52:57 +0000 2015,New York,Lincoln Chafee,RT @HillaryforSC: South Carolina dems are fired up for #Hillary2016! @TerryMcAuliffe #sctweets http://t.co/SOc7BFlBz2
1739,Sat Apr 25 18:03:17 +0000 2015,New York,Lincoln Chafee,Hillary's counting on you to get involved—sign up to be part of this campaign: http://t.co/j4jxLMc6JC http://t.co/b4d3zwleHA
1740,Sat Apr 25 15:44:35 +0000 2015,New York,Lincoln Chafee,My thoughts and prayers are with the people of Nepal. –H
1741,Sat Apr 25 00:25:54 +0000 2015,New York,Lincoln Chafee,RT @HillaryforIA: There's no time like the present to join the #Hillary2016 Iowa campaign: http://t.co/kkOl9wqqJn http://t.co/J29uzPLrdf
1742,Fri Apr 24 21:24:05 +0000 2015,New York,Lincoln Chafee,RT @GinaMaria6: These high school students completely blow me away! #futureleaders supporting @HillaryClinton here in #Iowa 👏💙🇺🇸 http://t.c…
1743,Fri Apr 24 20:14:19 +0000 2015,New York,Lincoln Chafee,RT @HillaryforSC: Our commit to vote cards are in! Sign up to volunteer today: https://t.co/QrtWYYWhvI #sctweets http://t.co/H2qFBd9ncs
1744,Fri Apr 24 19:40:39 +0000 2015,New York,Lincoln Chafee,This campaign starts with you. Sign up to be part of it: http://t.co/NqfC3zWkYh http://t.co/pH3JcIvTVj
1745,Fri Apr 24 18:04:18 +0000 2015,New York,Lincoln Chafee,"@GabbyGiffords, always inspiring to see you—resilience, bravery, &amp; sheer determination personified. –H"
1746,Fri Apr 24 16:48:29 +0000 2015,New York,Lincoln Chafee,RT if you agree with Hillary on women. http://t.co/1Cgogzw9l4
1747,Fri Apr 24 14:20:49 +0000 2015,New York,Lincoln Chafee,RT @eamuel: I would not be where I am working for @HillaryforIA if I didn't start as an intern in '12 and '13. Interns are cool! https://t.…
1748,Fri Apr 24 13:11:20 +0000 2015,New York,Lincoln Chafee,Where should we send your free #Hillary2016 bumper sticker? http://t.co/69T5ckcCTB http://t.co/koU7TltvKp
1749,Fri Apr 24 01:25:36 +0000 2015,New York,Lincoln Chafee,We're looking for engineers to help create the next big thing in digital campaigning. Apply now: http://t.co/1PcrROd7Tr
1750,Thu Apr 23 23:18:20 +0000 2015,New York,Lincoln Chafee,Way to go! https://t.co/L0ksY94V5q
1751,Thu Apr 23 20:40:08 +0000 2015,New York,Lincoln Chafee,"Been waiting months to say this: Congratulations to Loretta Lynch, officially confirmed as the next AG. Great news for her + for America. -H"
1752,Thu Apr 23 20:07:44 +0000 2015,New York,Lincoln Chafee,#Hillary2016 bumper stickers have arrived (and we'll send you one for free)! http://t.co/6aE4rE44MY
1753,Thu Apr 23 17:06:32 +0000 2015,New York,Lincoln Chafee,"Students: We're hiring! Apply to be a #Hillary2016 intern now, and tag friends to spread the word: http://t.co/cOR9w2U2hq"
1754,Thu Apr 23 14:59:00 +0000 2015,New York,Lincoln Chafee,Neighbors talking to neighbors = politics the way it should be. http://t.co/8q0SjOgHhw http://t.co/ibqcFBmsKx
1755,Wed Apr 22 22:46:37 +0000 2015,New York,Lincoln Chafee,You can't fight what you don't believe exists. Climate change is real and we must meet this challenge. #EarthDay -H
1756,Wed Apr 22 19:59:37 +0000 2015,New York,Lincoln Chafee,Our organizing teams are ramping up in all 50 states. Ready to get involved? Sign up now: http://t.co/4j0Xyx7unx http://t.co/LPauAobUDc
1757,Wed Apr 22 18:36:20 +0000 2015,New York,Lincoln Chafee,Organizing is the heart and soul of this campaign. Watch the video &amp; sign up to get involved: http://t.co/4j0Xyx7unx http://t.co/hjWK5LVPcV
1758,Wed Apr 22 16:31:29 +0000 2015,New York,Lincoln Chafee,Hillary just wrapped up two whirlwind days in NH—see the photos from her @HillaryforNH trip: https://t.co/xODUVgJkER http://t.co/1QqlRJklcQ
1759,Tue Apr 21 23:00:56 +0000 2015,New York,Lincoln Chafee,Taking in Democratic history in New Hampshire. http://t.co/JJz24pOKhh
1760,Tue Apr 21 18:33:55 +0000 2015,New York,Lincoln Chafee,"Future engineer Aurora says, ""For all the girls out there—you can do anything you put your mind to."" 

Hillary: ""Music to my ears!"""
1761,Tue Apr 21 18:07:57 +0000 2015,New York,Lincoln Chafee,Inspiration fix: Meeting with students at NHTI. #HillaryInNH http://t.co/xWNuOCtn7h
1762,Tue Apr 21 15:10:28 +0000 2015,New York,Lincoln Chafee,Kicking off day two in New Hampshire—follow @HillaryforNH for updates from the trail! http://t.co/vDRM6ruAR7
1763,Mon Apr 20 22:04:12 +0000 2015,New York,Lincoln Chafee,"Congrats to all runners in the Boston Marathon today, &amp; power to all the supportive families &amp; friends braving the rain! -H #BostonStrong"
1764,Mon Apr 20 20:58:25 +0000 2015,New York,Lincoln Chafee,"Hat envy in Keene, NH http://t.co/8kGlDrWM8G"
1765,Mon Apr 20 20:08:03 +0000 2015,New York,Lincoln Chafee,"Saying hi at Whitney Brothers Inc., a furniture-maker in Keene, NH http://t.co/MkhNtpvODM"
1766,Mon Apr 20 18:49:22 +0000 2015,New York,Lincoln Chafee,"RT @HillaryforNH: Abby, a student here in Keene, NH took on the rain, wind, and cold to show her support for #Hillary2016 http://t.co/A9eey…"
1767,Mon Apr 20 18:47:54 +0000 2015,New York,Lincoln Chafee,"Getting ready to order at Kristin's Bistro &amp; Bakery in Keene, New Hampshire—first stop in the Granite State! http://t.co/VLVW79C7zm"
1768,Mon Apr 20 16:39:08 +0000 2015,New York,Lincoln Chafee,RT @HillaryforNH: .@HillaryClinton is coming to New Hampshire today! Be sure to follow along using #HillaryInNH http://t.co/6mIfmS7VA2
1769,Mon Apr 20 13:19:16 +0000 2015,New York,Lincoln Chafee,"Hillary's campaign kick-off trip to Iowa, in 100 seconds: https://t.co/w4WlLFMbf2"
1770,Sun Apr 19 22:09:22 +0000 2015,New York,Lincoln Chafee,".@billclinton in OK City today: ""We should all live by the Oklahoma standard: Service, honor, kindness...to affirm our common humanity."""
1771,Sat Apr 18 22:02:10 +0000 2015,New York,Lincoln Chafee,Head over to Facebook for a photo recap of Hillary's trip to Iowa: https://t.co/zKYQMzemyz http://t.co/UEqrIWbNhE
1772,Sat Apr 18 16:15:43 +0000 2015,New York,Lincoln Chafee,Hillary for America. Let’s go. http://t.co/fUVDvl4rKz
1773,Fri Apr 17 18:33:40 +0000 2015,New York,Lincoln Chafee,"As court hears immigration case today, at stake are stronger families, communities, &amp; economy. Parents &amp; Dreamers shouldn't live in fear. -H"
1774,Fri Apr 17 16:44:21 +0000 2015,New York,Lincoln Chafee,"#ff @HillaryforIA, @HillaryforNH, @HillaryforSC, and @HillaryforNV for news from organizers and volunteers who are making it happen!"
1775,Fri Apr 17 13:20:16 +0000 2015,New York,Lincoln Chafee,"""I was like, 'That's our gal.'"" https://t.co/OFdXpdmWUi"
1776,Thu Apr 16 23:34:26 +0000 2015,New York,Lincoln Chafee,Here's how we're celebrating #NationalHighFiveDay. http://t.co/iASFZacQ17
1777,Thu Apr 16 21:58:29 +0000 2015,New York,Lincoln Chafee,#tbt: Wellesley in the '60s. http://t.co/nyl7Ln1DkM
1778,Thu Apr 16 19:54:08 +0000 2015,New York,Lincoln Chafee,There’s still time to become a founding donor of #Hillary2016: http://t.co/ELRjTdWYNT
1779,Thu Apr 16 19:24:21 +0000 2015,New York,Lincoln Chafee,"Bye for now, Iowa, &amp; thank you! I loved talking to so many of you about what’s on your mind &amp; your ideas for the future. See you soon! -H"
1780,Thu Apr 16 18:27:28 +0000 2015,New York,Lincoln Chafee,RT @eamuel: Jared is supporting #Hillary2016 and has moving stories about the need to help out our Veterans in Knoxville IA. http://t.co/AF…
1781,Thu Apr 16 18:14:26 +0000 2015,New York,Lincoln Chafee,Hillary: “I’m excited to be here and I'm really excited about starting a campaign by talking to the people who really have a stake in it.”
1782,Thu Apr 16 18:13:34 +0000 2015,New York,Lincoln Chafee,"One more coffee for the road: Hillary in Council Bluffs, Iowa today http://t.co/p4Dr7yawfu"
1783,Thu Apr 16 17:13:21 +0000 2015,New York,Lincoln Chafee,"""The deck is still stacked in favor of those already at the top. And there's something wrong with that."" https://t.co/MPsw2zm21C"
1784,Thu Apr 16 13:11:48 +0000 2015,New York,Lincoln Chafee,"Hey, have you joined #Hillary2016 yet? http://t.co/F21u3DLKEH"
1785,Thu Apr 16 01:23:39 +0000 2015,New York,Lincoln Chafee,Every American deserves a fair shot at success. Fast food &amp; child care workers shouldn't have to march in streets for living wages. -H
1786,Thu Apr 16 00:36:33 +0000 2015,New York,Lincoln Chafee,"Hillary discusses paid leave in Iowa: All children deserve the ""same chances."" http://t.co/vf1X9pi1nP"
1787,Wed Apr 15 22:12:45 +0000 2015,New York,Lincoln Chafee,"For photos from the trail, head over to our new Flickr page: https://t.co/z9SPRQBCMe http://t.co/uE3MI7YG1M"
1788,Wed Apr 15 21:33:40 +0000 2015,New York,Lincoln Chafee,RT @lilliecatlin: .@WhattheBell_ just casually carrying the @nytimes photo of her with @HillaryClinton in her backpack :) #hillaryforia htt…
1789,Wed Apr 15 18:49:41 +0000 2015,New York,Lincoln Chafee,"Hillary: ”The deck is still stacked in favor of those at the top, and we need to shuffle the cards. We need to play a different hand."""
1790,Wed Apr 15 18:43:52 +0000 2015,New York,Lincoln Chafee,"Hillary at Capital City Fruit in Norwalk, IA: ""I will be offering specific ideas about how to jumpstart small businesses."""
1791,Wed Apr 15 18:43:03 +0000 2015,New York,Lincoln Chafee,"Saying hi at Capital City Fruit in Norwalk, Iowa http://t.co/NqpzSFreNo"
1792,Wed Apr 15 17:30:45 +0000 2015,New York,Lincoln Chafee,"RT @HillaryforIA: ""I farm with my father. We should be in the field right now, but I said I had to come to see her!"" #HillaryInIA http://t.…"
1793,Wed Apr 15 17:20:42 +0000 2015,New York,Lincoln Chafee,"RT @KateMagill: Looks great in print, too! @HillaryforIA #Hillary2016 http://t.co/xCNhyefgiC"
1794,Wed Apr 15 17:06:32 +0000 2015,New York,Lincoln Chafee,"RT @Kimmelmonster: Carmen, Bruce, and Pam couldn't wait to sign commit cards for @HillaryClinton after meeting her at Tremont Grille! http:…"
1795,Wed Apr 15 17:01:58 +0000 2015,New York,Lincoln Chafee,"High fives in Marshalltown, Iowa. http://t.co/x2K9sU1UVo"
1796,Wed Apr 15 14:28:36 +0000 2015,New York,Lincoln Chafee,Hillary’s on the trail in Iowa again today—follow @HillaryforIA for updates! http://t.co/2vBHlkUw5C
1797,Tue Apr 14 23:08:33 +0000 2015,New York,Lincoln Chafee,Putting Hillary Bold to good use. http://t.co/NVtjlsoH5u http://t.co/M3Q3nsWqyV
1798,Tue Apr 14 22:14:05 +0000 2015,New York,Lincoln Chafee,"""This was not how I thought this day was going to go when I woke up this morning!"" —Nikki &amp; Lisa in Cedar Rapids http://t.co/z7Kep8ndUS"
1799,Tue Apr 14 20:47:01 +0000 2015,New York,Lincoln Chafee,"RT @HillaryforIA: ""Let's take a picture!"" - Hillary http://t.co/7vvjcE5iCI"
1800,Tue Apr 14 20:39:26 +0000 2015,New York,Lincoln Chafee,More on Hillary laying out her priorities for the country here: http://t.co/4LUGU86pjt
1801,Tue Apr 14 20:39:13 +0000 2015,New York,Lincoln Chafee,"""It's fair to say the deck is still stacked in favor of those already at the top. There's something wrong with that."""
1802,Tue Apr 14 20:39:05 +0000 2015,New York,Lincoln Chafee,"""I'm here in Iowa to begin a conversation about how we do that."""
1803,Tue Apr 14 20:38:54 +0000 2015,New York,Lincoln Chafee,"""And we need to protect our country from threats that we see and the ones that are on the horizon."""
1804,Tue Apr 14 20:38:43 +0000 2015,New York,Lincoln Chafee,"""And we need to fix the dysfunctional political system and get unaccountable money out of it once and for all…"""
1805,Tue Apr 14 20:38:07 +0000 2015,New York,Lincoln Chafee,"""We need to strengthen families and communities because that's where it all starts."""
1806,Tue Apr 14 20:37:59 +0000 2015,New York,Lincoln Chafee,"""We need to build the economy of tomorrow, not yesterday."""
1807,Tue Apr 14 20:37:51 +0000 2015,New York,Lincoln Chafee,"Hillary in Iowa this afternoon: ""I want to be the champion who goes to bat for Americans in four big areas."""
1808,Tue Apr 14 20:18:29 +0000 2015,New York,Lincoln Chafee,RT if this describes you. #EqualPayDay http://t.co/hHbXqS6VxM
1809,Tue Apr 14 19:41:51 +0000 2015,New York,Lincoln Chafee,Hillary talking education and college affordability with students at Kirkwood Community College: http://t.co/qzZki1hrFQ
1810,Tue Apr 14 18:46:18 +0000 2015,New York,Lincoln Chafee,RT @sa_elizabeth: Jones County welcomes @HillaryClinton #YouGoGirl @HillaryforIA http://t.co/kNA3It8qhJ
1811,Tue Apr 14 18:45:59 +0000 2015,New York,Lincoln Chafee,"""When we heard she was coming, we figured we oughta be here to welcome her."" http://t.co/iHKFdtdm1e"
1812,Tue Apr 14 16:54:16 +0000 2015,New York,Lincoln Chafee,RT @AustinLyle: Sarah just met with Hillary in #R3gion3 and signed a supporter card! @HillaryforIA http://t.co/qHY6dN9ocD
1813,Tue Apr 14 15:59:58 +0000 2015,New York,Lincoln Chafee,RT @HillaryforIA: Hillary's in Iowa today! Check back here for updates as she travels across the state. #HillaryInIA http://t.co/NGG9swSZRA
1814,Tue Apr 14 14:23:16 +0000 2015,New York,Lincoln Chafee,"Like road trips, campaigns are better with friends along for the ride. Reply &amp; tag a friend to join: http://t.co/W15pNka7VR"
1815,Tue Apr 14 00:19:58 +0000 2015,New York,Lincoln Chafee,RT @HillaryforIA: Via the @DMRegister -- meet the amazing Iowans featured in @HillaryClinton's announcement video: http://t.co/MuDNCK2DTr
1816,Mon Apr 13 15:12:43 +0000 2015,New York,Lincoln Chafee,Be a part of this campaign: http://t.co/j4Scv8sUPw
1817,Mon Apr 13 00:59:15 +0000 2015,New York,Lincoln Chafee,Road trip! Loaded the van &amp; set off for IA. Met a great family when we stopped this afternoon. Many more to come. -H http://t.co/5Va7zeR8RP
1818,Sun Apr 12 23:09:07 +0000 2015,New York,Lincoln Chafee,Hillary isn't the only one starting a new chapter. Watch: http://t.co/PuP6zpJSgh #Hillary2016
1819,Sun Apr 12 22:03:17 +0000 2015,New York,Lincoln Chafee,Pitch in $5 today to own a piece of this campaign from the start: http://t.co/9iHRtVOtMl #Hillary2016
1820,Sun Apr 12 21:34:43 +0000 2015,New York,Lincoln Chafee,Be a part of this campaign from the very beginning: https://t.co/gYqo31Pp1l
1821,Sun Apr 12 20:37:36 +0000 2015,New York,Lincoln Chafee,This account will be run by campaign staff from now on—but you’ll still see tweets from Hillary. They’ll be signed “-H.”
1822,Sun Apr 12 20:28:16 +0000 2015,New York,Lincoln Chafee,Estoy postulándome para presidente. Todos los estadounidenses necesitan un defensor. Yo quiero ser ese defensor. –H http://t.co/MnnmLkYqLd
1823,Sun Apr 12 19:43:34 +0000 2015,New York,Lincoln Chafee,I’m hitting the trail to earn your vote. Headed to Iowa. –H http://t.co/Mut4vOMxm0
1824,Sun Apr 12 19:27:45 +0000 2015,New York,Lincoln Chafee,"I'm running for president. Everyday Americans need a champion, and I want to be that champion. –H https://t.co/w8Hoe1pbtC"
1825,Thu Apr 09 03:24:35 +0000 2015,New York,Lincoln Chafee,"Praying for #WalterScott's family. Heartbreaking &amp; too familiar. We can do better - rebuild trust, reform justice system, respect all lives."
1826,Tue Apr 07 00:18:04 +0000 2015,New York,Lincoln Chafee,The detention of women's activists in #China must end. This is inexcusable. #FreeBeijing20Five Read this story: http://t.co/qV3VNOgmyG
1827,Wed Apr 01 15:33:50 +0000 2015,New York,Lincoln Chafee,"Like IN law, AR bill goes beyond protecting religion, would permit unfair discrimination against #LGBT Americans. I urge Governor to veto."
