,date_time,location,name,text
2722,Fri Oct 26 15:48:15 +0000 2012,Rhode Island,Hillary Rodham Clinton,"Governor Chafee celebrates the opening of RI’s first recovery high school, Anchor Learning Academy. Licensed as a... http://t.co/S1yI30ei"
2723,Thu Oct 25 17:30:48 +0000 2012,Rhode Island,Hillary Rodham Clinton,Helped kick off dredging @QuonsetRI this morning. @Port_Davisville is one of RI's key economic development assets. http://t.co/j7TCVClM
2724,Tue Oct 23 20:07:21 +0000 2012,Rhode Island,Hillary Rodham Clinton,".@LincolnChafee visits with veterans in Bristol this morning, where the Governor expressed his support for Question 4 http://t.co/5NjnFkl9"
2725,Tue Oct 23 14:28:08 +0000 2012,Rhode Island,Hillary Rodham Clinton,.@LincolnChafee is in Bristol this morning to thank our veterans and support Question 4 -- construction of a new veterans home. #RIyeson4
2726,Mon Oct 22 18:19:15 +0000 2012,Rhode Island,Hillary Rodham Clinton,"Celebrating BVCHC's new medical complex. Positive step as we work to expand access, improve quality &amp; affordability http://t.co/bMTNuvde"
2727,Fri Oct 19 19:14:06 +0000 2012,Rhode Island,Hillary Rodham Clinton,Gov. Chafee and @RedSox_Fund to distribute first RI Red Sox Charity license plates tomorrow morning at Mt. Pleasant H.S http://t.co/VcIY1cUx
2728,Thu Oct 18 23:23:52 +0000 2012,Rhode Island,Hillary Rodham Clinton,@LincolnChafee to speak at the Center for American Progress on renewable energy &amp; economic growth @amprog #CAPEnergy  http://t.co/5tx91wlk
2729,Thu Oct 18 20:26:41 +0000 2012,Rhode Island,Hillary Rodham Clinton,Governor Chafee is proud to designate October 2012 “Arts &amp; Humanities Month” in the State of Rhode Island http://t.co/GP0so0DH
2730,Thu Oct 18 20:08:21 +0000 2012,Rhode Island,Hillary Rodham Clinton,RT @TheProvCenter: Special thanks @LincolnChafee for attending Circle of Stars last night in support of #mentalhealth&amp; #recovery ser ...
2731,Tue Oct 16 12:53:13 +0000 2012,Rhode Island,Hillary Rodham Clinton,Gov. Chafee &amp; RI Sports Commission will hold a #PressConference in the #StateRoom @ 10am today to announce major soccer event coming to RI
2732,Tue Oct 16 12:51:08 +0000 2012,Rhode Island,Hillary Rodham Clinton,RT @JWUProvNews: It's official! Work has begun on new JWU Parking Garage with today's groundbreaking @LincolnChafee @Angel_Taveras http: ...
2733,Mon Oct 15 14:32:37 +0000 2012,Rhode Island,Hillary Rodham Clinton,Governor Chafee welcomed members of the RI Nat'l Guard as they returned to RI Thursday after a deployment in Kuwait http://t.co/Pt2axpir
2734,Mon Oct 15 13:33:10 +0000 2012,Rhode Island,Hillary Rodham Clinton,"I was honored to serve alongside Sen. Arlen Specter, a man who put the people's business above partisan concerns. http://t.co/BOS8Wcqz"
2735,Fri Oct 05 20:31:25 +0000 2012,Rhode Island,Hillary Rodham Clinton,"A Work In Progress: #RI’s 2nd Interstate Highway mural, part of Gov @LincolnChafee’s Gateway Beautification Program http://t.co/YkBv2ixY"
2736,Mon Oct 01 16:02:30 +0000 2012,Rhode Island,Hillary Rodham Clinton,"@LincolnChafee visits @WomanAndInfants’ Artificial Ovary Laboratory, a @TIME “Top 10 Medical Breakthrough.” #Meds&amp;Eds http://t.co/e6vmWm9U"
2737,Wed Sep 26 21:07:35 +0000 2012,Rhode Island,Hillary Rodham Clinton,"@DeborahGist doing well post-surgery. No apparent complications, should leave hospital soon. Supportive messages have been comfort to her."
2738,Mon Sep 24 20:26:15 +0000 2012,Rhode Island,Hillary Rodham Clinton,"RT @DDpvd: Thank you, Gov. @LincolnChafee, for visiting DD on East St in Pawt this AM to donate $1 to Special Olympics RI! http://t.co/7 ..."
2739,Mon Sep 24 20:23:40 +0000 2012,Rhode Island,Hillary Rodham Clinton,@LincolnChafee donates to @SpecialOlympics through @DDpvd and visits with Special Olympics participants &amp; DD staff http://t.co/EI0eSBNQ
2740,Fri Sep 21 15:58:30 +0000 2012,Rhode Island,Hillary Rodham Clinton,"@LincolnChafee applauds #CVS &amp; RI Free Clinic for teaming up to help low-income, uninsured RIers http://t.co/Oa3hZ6a3 http://t.co/34PqqtEm"
2741,Tue Sep 18 15:36:58 +0000 2012,Rhode Island,Hillary Rodham Clinton,"@LincolnChafee hosts Biz Expo w/ @RalphMollis, announces expedited reg. review for RI businesses: http://t.co/VL6GPVBU http://t.co/QZ04yEM5"
2742,Tue Sep 18 13:41:46 +0000 2012,Rhode Island,Hillary Rodham Clinton,Discussing the great potential of Dynamo House with @Angel_Taveras in #PVD http://t.co/XBSkDPuB
2743,Mon Sep 17 16:53:54 +0000 2012,Rhode Island,Hillary Rodham Clinton,Governor @LincolnChafee announces major milestone for #Rockypoint property in Warwick #RI http://t.co/06zuhBiv
2744,Mon Sep 17 16:25:48 +0000 2012,Rhode Island,Hillary Rodham Clinton,"RT @tednesi: Mollis and Chafee plan to ""make it happen"" tomorrow at their free ""We Mean Business Expo"" in Warwick: http://t.co/DUzPhPZf"
2745,Fri Sep 14 15:09:34 +0000 2012,Rhode Island,Hillary Rodham Clinton,Congratulations to the @PawSox on their 4-1 win and series sweep to capture their first Governors’ Cup since 1984. Go PawSox!
2746,Fri Sep 14 13:53:22 +0000 2012,Rhode Island,Hillary Rodham Clinton,After Governor Chafee’s request Fed Gov issues nat'l fishery disaster in NE. Will bring financial relief to fishermen http://t.co/IGyeVPqH
2747,Thu Sep 13 19:32:51 +0000 2012,Rhode Island,Hillary Rodham Clinton,@LincolnChafee: Celebrate National #RecoveryMonth with Governor @LincolnChafee https://t.co/o6A6K6ea
2748,Thu Sep 06 19:07:02 +0000 2012,Rhode Island,Hillary Rodham Clinton,Governor Chafee distributes $1.9 million in revenue to participating municipalities for effective recycling practices http://t.co/6QyQMAQ8
2749,Thu Aug 30 14:19:23 +0000 2012,Rhode Island,Hillary Rodham Clinton,#Bloomberg shows how @LincolnChafee Administration’s progress in CF makes it “unique among municipal bankruptcies” http://t.co/gnyWV15Q
2750,Wed Aug 29 20:36:50 +0000 2012,Rhode Island,Hillary Rodham Clinton,Governor @LincolnChafee launches #RI Tax Amnesty Program. Learn more: http://t.co/7rRmBmX2
2751,Wed Aug 29 17:19:30 +0000 2012,Rhode Island,Hillary Rodham Clinton,Governor @LincolnChafee will hold a 4pm #PressConference today in the #StateRoom to launch #RI’s Tax Amnesty Program
2752,Tue Aug 28 18:08:23 +0000 2012,Rhode Island,Hillary Rodham Clinton,@TheBondBuyer details Governor @LincolnChafee’s ongoing efforts to get Rhode Island’s fiscal house in order http://t.co/XBCDY6d7
2753,Fri Aug 24 12:01:39 +0000 2012,Rhode Island,Hillary Rodham Clinton,Governor Chafee and Mayor Avedisian to hold 10am press conference at #RIPTA
2754,Mon Aug 20 18:28:51 +0000 2012,Rhode Island,Hillary Rodham Clinton,Governor @LincolnChafee was honored to be on hand as #RI United States Marshal Jamie Hainsworth was sworn in this morning
2755,Fri Aug 17 16:28:03 +0000 2012,Rhode Island,Hillary Rodham Clinton,Congratulations to students of Coleman Elementary for wrapping up a great summer learning program today @AfterSchoolRI http://t.co/UwmInvCx
2756,Thu Aug 16 14:13:15 +0000 2012,Rhode Island,Hillary Rodham Clinton,The journey to end breast cancer starts with a single step. Take that step. #MakingStrides @AmericanCancer http://t.co/4PetpJYX
2757,Fri Aug 10 20:14:00 +0000 2012,Rhode Island,Hillary Rodham Clinton,The Rhode Island International Film Festival wraps up this Sunday: Over 200 films from 51 countries and 32 states @RIFilmFest #RIIFF
2758,Tue Aug 07 19:43:52 +0000 2012,Rhode Island,Hillary Rodham Clinton,"On the heels of the announcement that JetBlue will begin service at T.F. Green airport, Governor Lincoln Chafee... http://t.co/qVB6WTHK"
2759,Tue Aug 07 17:59:08 +0000 2012,Rhode Island,Hillary Rodham Clinton,Governor releases new web video highlighting ongoing progress in #RI: “Changing the Way Rhode Island Does Business” http://t.co/HF4qN3yF
2760,Thu Aug 02 18:39:47 +0000 2012,Rhode Island,Hillary Rodham Clinton,Gov. Chafee announces former police chief Anthony Silva as the new DMV administrator to continue the agency’s dramatic improvements.
2761,Thu Aug 02 14:32:37 +0000 2012,Rhode Island,Hillary Rodham Clinton,Governor @LincolnChafee is proud to join @Angel_Taveras this morning to discuss the state’s partnership with PVD to reduce violent crime.
2762,Tue Jul 31 20:26:39 +0000 2012,Rhode Island,Hillary Rodham Clinton,Congratulations East Greenwich Unified Volleyball team on their remarkable achievement as National Champions http://t.co/HtzeP8XO
2763,Fri Jul 27 18:06:51 +0000 2012,Rhode Island,Hillary Rodham Clinton,"Marking the anniversary of the end of the Korean War, Gov. Chafee honors the veterans who bravely served our country. http://t.co/Ae6zFCHe"
2764,Thu Jul 26 17:30:16 +0000 2012,Rhode Island,Hillary Rodham Clinton,"Good luck to all U.S. Olympians, especially RI’s own Elizabeth Beisel. @ebeisel34 @USOlympic"
2765,Wed Jul 25 19:30:34 +0000 2012,Rhode Island,Hillary Rodham Clinton,Gov. Chafee &amp; officials break ground on Johnston’s new sewer line infrastructure project http://t.co/volShu46
2766,Wed Jul 25 19:28:14 +0000 2012,Rhode Island,Hillary Rodham Clinton,"Governor’s Bay Day is 7/29 @ state beaches &amp; will offer free parking, RIPTA service, music, BBQ, &amp; family activities http://t.co/sLCnOl02"
2767,Wed Jul 25 18:09:10 +0000 2012,Rhode Island,Hillary Rodham Clinton,"Say Cheese! Gov. Chafee &amp; @Angel_Taveras tour Narragansett Creamery, World Cheese Champion &amp; only RI cheese producer http://t.co/eOoWZUMZ"
2768,Mon Jul 23 20:01:31 +0000 2012,Rhode Island,Hillary Rodham Clinton,RI continues to be a leader in health care reform as URI wins competitive $14 mil innovation grant to improve care... http://t.co/pDxuZfcP
2769,Thu Jul 19 14:58:01 +0000 2012,Rhode Island,Hillary Rodham Clinton,Governor Chafee tours the James L. Maher Center and its Garden Center in Middletown. The Maher Center provides a... http://t.co/V7F77r5F
2770,Wed Jul 18 20:34:04 +0000 2012,Rhode Island,Hillary Rodham Clinton,"Governor Chafee announces @Jetblue will soon be serving T.F. Green airport, a boost for the #RI economy.... http://t.co/iTBpxYCL"
2771,Wed Jul 18 20:27:43 +0000 2012,Rhode Island,Hillary Rodham Clinton,"Governor Chafee announces Peter Marino as Director of the Office of Management &amp; Budget, ensuring efficient &amp;... http://t.co/VncYdMYi"
2772,Wed Jul 18 18:08:10 +0000 2012,Rhode Island,Hillary Rodham Clinton,A special thanks to @JWUProvidence for helping us celebrate the arrival of @DavidJBarger &amp; @JetBlue w/ a beautiful cake http://t.co/tcfNE4H4
2773,Wed Jul 18 15:15:41 +0000 2012,Rhode Island,Hillary Rodham Clinton,@JetBlue lands in @PVD #RhodeIsland!
2774,Tue Jul 17 18:00:11 +0000 2012,Rhode Island,Hillary Rodham Clinton,The % of women in Governor appointed positions has more than doubled since @LincolnChafee took office: @WomensFundRI #RIGAP report
2775,Tue Jul 17 14:32:24 +0000 2012,Rhode Island,Hillary Rodham Clinton,Visit the newly launched #RhodeIsland #Energy website to find information and resources regarding energy in #RI. http://t.co/J50gM9iQ
2776,Mon Jul 16 19:19:19 +0000 2012,Rhode Island,Hillary Rodham Clinton,"Governor's shared services task force will likely increase efficiency, reduce operating costs @Moody #CreditPositive http://t.co/Jddqh7Q1"
2777,Mon Jul 16 17:31:00 +0000 2012,Rhode Island,Hillary Rodham Clinton,"Governor @LincolnChafee swears in Mary S. McElroy, as she becomes the first female #RhodeIsland Public Defender. http://t.co/d6iamt0U"
2778,Thu Jul 12 20:33:34 +0000 2012,Rhode Island,Hillary Rodham Clinton,@RIHousing and Gov. Chafee celebrate launch of new home loan programs designed to help more Rhode Islanders buy homes http://t.co/ipBo86pm
2779,Thu Jul 12 17:14:34 +0000 2012,Rhode Island,Hillary Rodham Clinton,Governor Chafee receives the PPAC Founder’s Award for helping secure funds for the revitalization of the theater... http://t.co/rxhZSZ24
2780,Thu Jul 12 17:09:35 +0000 2012,Rhode Island,Hillary Rodham Clinton,"Governor Chafee, Mayor Taveras, PPAC Board Chairman Walsh, and PPAC President Singleton unveil the plaque marking... http://t.co/uP2FfoCf"
2781,Wed Jul 11 18:43:31 +0000 2012,Rhode Island,Hillary Rodham Clinton,"Board Chairman Joseph W. Walsh, Esq. presents Governor Chafee with @ProvPacRI Founder's Award. #PPACsquare http://t.co/WnJvDQpN"
2782,Wed Jul 11 18:39:58 +0000 2012,Rhode Island,Hillary Rodham Clinton,Governor Chafee celebrates the completetion of the PPAC Square project. @ProvPacRI @Angel_Taveras #PPACsquare http://t.co/ciYKSu8N
2783,Wed Jul 11 16:26:16 +0000 2012,Rhode Island,Hillary Rodham Clinton,"RT @ProvPacRI: Gov Chafee, Mayor Taveras, PPAC Board Chairman Walsh, and PPAC President Singleton unveil the PPAC Square plaque today! h ..."
2784,Wed Jul 11 16:25:18 +0000 2012,Rhode Island,Hillary Rodham Clinton,RT @CW28Providence: @provpacri PPAC Square is open! Check out the pics - here's Governor Chafee @lincolnchafee #CW28 http://t.co/qSe9Qtdp
2785,Fri Jun 29 20:11:30 +0000 2012,Rhode Island,Hillary Rodham Clinton,Great day of racing at #ACWSNewport!
2786,Tue Jun 05 20:09:26 +0000 2012,Rhode Island,Hillary Rodham Clinton,"""Momentum"": Governor Chafee Releases New Web Video Urging Action on Municipal Relief and Reform Package: http://t.co/oMq5LhKV"
2787,Thu May 31 16:51:31 +0000 2012,Rhode Island,Hillary Rodham Clinton,I posted a new photo to Facebook http://t.co/JVUnQrHW
2788,Mon May 21 16:09:50 +0000 2012,Rhode Island,Hillary Rodham Clinton,"Helping dedicate an energy-efficient pavilion in #EastMatunuck honoring RISP Trooper Daniel O’Brien, who died during Hurricane Carol in ’54."
2789,Thu May 17 18:38:20 +0000 2012,Rhode Island,Hillary Rodham Clinton,"Gov. Chafee is congratulating bright, ambitious Rhode Island students at today's Academic Decathlon Scholarship Awards Recognition Ceremony."
2790,Thu May 10 12:41:18 +0000 2012,Rhode Island,Hillary Rodham Clinton,The Governor is attending the grand opening of Met Center’s Center for Innovation and Entrepreneurship in #Providence this morning.
2791,Wed May 09 12:09:29 +0000 2012,Rhode Island,Hillary Rodham Clinton,"Gov. Chafee is in #Middletown this A.M. to talk muni issues, including his legislative package of relief/reform measures for cities &amp; towns"
2792,Tue May 08 14:56:49 +0000 2012,Rhode Island,Hillary Rodham Clinton,At noon Gov. Chafee will attend the annual #RI Tourism Luncheon &amp; Travel Exchange – tourism is one of our assets we’re working to maximize!
2793,Tue May 08 13:45:37 +0000 2012,Rhode Island,Hillary Rodham Clinton,.@DanieleInc Governor Chafee is heading to #Burrillville for today's groundbreaking of Daniele Foods. They're a great Rhode Island company.
2794,Mon May 07 19:50:24 +0000 2012,Rhode Island,Hillary Rodham Clinton,.@EGOV The Governor looks forward to welcoming #NIC marketing professionals when their conference begins tomorrow here in #PVD (Cc: .@rigov)
2795,Mon May 07 16:47:49 +0000 2012,Rhode Island,Hillary Rodham Clinton,"The Governor is in #NorthSmithfield this afternoon, celebrating w/ .@NMC_Safety, a great #RhodeIsland company that won a $250K SSBCI loan"
2796,Mon May 07 13:18:04 +0000 2012,Rhode Island,Hillary Rodham Clinton,Gov. Chafee joined .@deborahgist at today's “Innovation Powered by Tech.” grant award event - investing in tech. &amp; edu. = a stronger economy
2797,Fri May 04 17:35:47 +0000 2012,Rhode Island,Hillary Rodham Clinton,"This morning Governor Chafee joined Former Congressman Patrick Kennedy, Lieutenant Governor Elizabeth Roberts,... http://t.co/zy5ODeDT"
2798,Fri May 04 17:26:57 +0000 2012,Rhode Island,Hillary Rodham Clinton,"Gov. Chafee is in #Cranston this hour, wrapping up a veterans forum on the behavioral health of servicemen and women."
2799,Fri May 04 13:43:51 +0000 2012,Rhode Island,Hillary Rodham Clinton,"Right now: Gov. Chafee joins Frmr. Rep. Kennedy, .@LtGovRoberts &amp; @samhsagov Admin. Hyde for a roundtable on mental heath &amp; new fed. reform"
2800,Tue Apr 24 19:19:54 +0000 2012,Rhode Island,Hillary Rodham Clinton,@Projo video: Wickford Junction commuter rail opens; Gov. on how transportation projects create economic growth &amp; jobs: http://t.co/VGglF8QN
2801,Wed Apr 18 19:49:24 +0000 2012,Rhode Island,Hillary Rodham Clinton,"The Providence Business News has endorsed Governor Chafee’s municipal legislative package, calling the bills... http://t.co/aaY67fHH"
2802,Wed Apr 18 19:38:44 +0000 2012,Rhode Island,Hillary Rodham Clinton,".@ProvBusNews: Chafee's ""bold, comprehensive"" municipal legislation is ""the right thing to do."" Learn more about it: http://t.co/LN0HkFq2"
2803,Thu Apr 12 14:12:32 +0000 2012,Rhode Island,Hillary Rodham Clinton,Governor Chafee Travels to Pawtucket to Lobby for Municipal Reform and Relief Legislative Package:... http://t.co/Q2N7JS1v
2804,Mon Apr 09 19:40:57 +0000 2012,Rhode Island,Hillary Rodham Clinton,"""I have hosted a number of community business forums recently in cities and towns throughout the state and am... http://t.co/EQu809NM"
2805,Mon Apr 09 19:27:47 +0000 2012,Rhode Island,Hillary Rodham Clinton,Governor Celebrates Expansion of Small Business in East Providence with Help from RIEDC Financing:... http://t.co/v0l2VGnZ
2806,Mon Apr 09 15:30:38 +0000 2012,Rhode Island,Hillary Rodham Clinton,"""Helping businesses cut through the red tape with an easy to understand and predictable regulatory system is key... http://t.co/VbQwOyIZ"
2807,Mon Apr 09 15:27:01 +0000 2012,Rhode Island,Hillary Rodham Clinton,Governor Chafee Cuts Through the Red Tape with a New Program that Fast Tracks Business Expansion to Create Jobs:... http://t.co/ALY2F1HA
2808,Wed Apr 04 20:26:04 +0000 2012,Rhode Island,Hillary Rodham Clinton,"Governor Chafee, DEM Announce $4.2 Million In Recreational Development Grants to 23 Rhode Island Communities:... http://t.co/7TFP3k1n"
2809,Wed Apr 04 17:57:09 +0000 2012,Rhode Island,Hillary Rodham Clinton,Rhode Islanders are supporting legislation to help cities and towns at: http://t.co/MxzIccst. You can... http://t.co/HMcj4MC5
2810,Mon Apr 02 21:52:47 +0000 2012,Rhode Island,Hillary Rodham Clinton,"Flags May be Raised Following the Burial of National Guard Sgt. Dennis P. Weichel, Jr.: http://t.co/ub891ofg"
2811,Mon Apr 02 21:41:00 +0000 2012,Rhode Island,Hillary Rodham Clinton,"""I am always pleased to welcome Rhode Island's local leaders to the State House for a productive discussion on... http://t.co/OmG8ATwd"
2812,Mon Apr 02 21:25:33 +0000 2012,Rhode Island,Hillary Rodham Clinton,Governor Chafee Holds Municipal Strategy Session Featuring Leaders from Rhode Island Cities and Towns:... http://t.co/Bwn8xpZC
2813,Fri Mar 30 20:22:20 +0000 2012,Rhode Island,Hillary Rodham Clinton,Governor Chafee's Plan to Save Our Cities and Towns - http://t.co/PO4Ja6yy
2814,Fri Mar 30 16:54:22 +0000 2012,Rhode Island,Hillary Rodham Clinton,Governor Chafee today released a web video highlighting his legislative package of municipal reforms and... http://t.co/H3xhMam1
2815,Fri Mar 30 15:59:46 +0000 2012,Rhode Island,Hillary Rodham Clinton,Governor Chafee Releases Web Video Urging Support for Municipal Reform and Relief Package: http://t.co/llpY8C9r http://t.co/uo7SWaot
2816,Thu Mar 29 15:16:31 +0000 2012,Rhode Island,Hillary Rodham Clinton,"""Specialist Dennis Weichel’s life was marked by bravery, selflessness, and commitment to others – and... http://t.co/TkQ9mRTj"
2817,Mon Mar 26 13:15:01 +0000 2012,Rhode Island,Hillary Rodham Clinton,Today kicks off Consumer Driven Health Improvement Week in Rhode Island. READ: http://t.co/CHr1KTqT #rigov
2818,Thu Mar 22 21:25:15 +0000 2012,Rhode Island,Hillary Rodham Clinton,"This week's NewsLINC is out, featuring the Governor's reform and relief package for Rhode Island cities and... http://t.co/PKMedtAs"
2819,Thu Mar 15 21:15:59 +0000 2012,Rhode Island,Hillary Rodham Clinton,Governor Chafee Unveils Municipal Reform &amp; Relief Legislation: http://t.co/vRJrfgnK
2820,Thu Mar 15 21:15:07 +0000 2012,Rhode Island,Hillary Rodham Clinton,"""We are facing three choices in Rhode Island: let our communities go bankrupt, watch property taxes continue to... http://t.co/qBWP7yOE"
2821,Wed Mar 14 19:08:04 +0000 2012,Rhode Island,Hillary Rodham Clinton,Governor Chafee Nominates Mary S. McElroy for Rhode Island Public Defender: http://t.co/FyI6heHN http://t.co/zje0vFn9
2822,Wed Mar 14 13:15:03 +0000 2012,Rhode Island,Hillary Rodham Clinton,Today is Registered Dietitian Day in Rhode Island. READ: http://t.co/Tqf3zycJ #rigov
2823,Tue Mar 13 17:01:32 +0000 2012,Rhode Island,Hillary Rodham Clinton,"This week's NewsLINC highlights Governor Chafee's recent economic development tours, a new President for Brown... http://t.co/Bjo2s65z"
2824,Thu Mar 08 17:14:52 +0000 2012,Rhode Island,Hillary Rodham Clinton,Today is part of 'Women in Construction Week' in Rhode Island. Thank you to all women who are part of our state's... http://t.co/0Byv8gXB
2825,Tue Mar 06 17:57:08 +0000 2012,Rhode Island,Hillary Rodham Clinton,Governor Chafee meets with crew members of the Pawtucket River Bridge construction project during his tour of the... http://t.co/okoNkg77
2826,Mon Mar 05 19:31:59 +0000 2012,Rhode Island,Hillary Rodham Clinton,Governor Chafee toured the University of Rhode Island Graduate School of Oceanography with students from Sophia... http://t.co/R5cJQjDx
2827,Mon Mar 05 15:35:42 +0000 2012,Rhode Island,Hillary Rodham Clinton,I was pleased to learn of the election of Christina Hull Paxson as the 19th President of Brown University. Dr.... http://t.co/qwWexB72
2828,Sun Mar 04 16:00:00 +0000 2012,Rhode Island,Hillary Rodham Clinton,March is Multiple Sclerosis Education and Awareness Month in Rhode Island. READ: http://t.co/I0HKGcje #rigov
2829,Fri Mar 02 22:04:12 +0000 2012,Rhode Island,Hillary Rodham Clinton,"Governor Chafee takes part in ""Read Across America"" events, reading Dr. Seuss to children in Providence. http://t.co/OkcarASK"
2830,Fri Mar 02 21:30:32 +0000 2012,Rhode Island,Hillary Rodham Clinton,"Read this week’s NewsLINC featuring positive economic news from the Port of Davisville, new web video on local... http://t.co/Eac6ypKe"
2831,Fri Mar 02 14:15:01 +0000 2012,Rhode Island,Hillary Rodham Clinton,March is Nutrition Month in Rhode Island. READ: http://t.co/FujtkI6x #rigov
2832,Thu Mar 01 21:17:43 +0000 2012,Rhode Island,Hillary Rodham Clinton,Governor Chafee shakes hands with Chairwoman Dr. Kathleen Hittner of the Rhode Island Airport Corporation. At the... http://t.co/4YQZKJ3k
2833,Thu Mar 01 19:04:29 +0000 2012,Rhode Island,Hillary Rodham Clinton,Governor Chafee welcomes U.S. Secretary of Transportation Ray LaHood to Rhode Island before a group tour of the... http://t.co/tFxECCJ0
2834,Thu Mar 01 18:32:51 +0000 2012,Rhode Island,Hillary Rodham Clinton,"Governor Chafee speaks at an event organized by Fidelity Cares, a company-wide initiative through which Fidelity... http://t.co/HnLc6kgA"
2835,Thu Mar 01 14:15:01 +0000 2012,Rhode Island,Hillary Rodham Clinton,March is Caffeine Awareness Month in Rhode Island. READ: http://t.co/EQPQ0Xsb #rigov
2836,Wed Feb 29 14:15:00 +0000 2012,Rhode Island,Hillary Rodham Clinton,Today is proclaimed Rare Disease Day in Rhode Island. READ: http://t.co/8xPR0mk6 #rigov
2837,Tue Feb 28 22:22:35 +0000 2012,Rhode Island,Hillary Rodham Clinton,Governor Chafee announced fifteen regional and local planning projects that will receive approximately $1 million... http://t.co/Sss9yLdC
2838,Tue Feb 28 21:23:54 +0000 2012,Rhode Island,Hillary Rodham Clinton,Governor Chafee Announces Port of Davisville Grows to Become 7th Largest Auto Importer in North America:... http://t.co/dfYuh7p9
2839,Tue Feb 28 21:01:00 +0000 2012,Rhode Island,Hillary Rodham Clinton,Governor Chafee joined with state officials and local business leaders to announce that the Port of Davisville at... http://t.co/it4bOOKo
2840,Thu Feb 23 21:28:57 +0000 2012,Rhode Island,Hillary Rodham Clinton,"Governor Chafee Releases New Web Video: ""Stop the Clock"" http://t.co/sMicmzLZ http://t.co/fkSVhwck"
2841,Thu Feb 23 20:38:35 +0000 2012,Rhode Island,Hillary Rodham Clinton,Governor Chafee Announces $1 Million in Funding for Regional and Local Planning Initiatives: http://t.co/Ph4EvcC4 http://t.co/Iscbdv9b
2842,Thu Feb 23 14:00:00 +0000 2012,Rhode Island,Hillary Rodham Clinton,"Today is Spring Flower and Garden Show Day in RI, recognizing the opening events today at the Convention Center. READ: http://t.co/qV45QzLM"
2843,Tue Feb 21 20:15:05 +0000 2012,Rhode Island,Hillary Rodham Clinton,"Governor Chafee, Secretary @RalphMollis announce Rhode Island 1663 Colonial Charter 350th anniversary commission: http://t.co/vJ6eTSYp"
2844,Mon Feb 20 22:42:50 +0000 2012,Rhode Island,Hillary Rodham Clinton,Governor Chafee traveled to Cranston to announce that Rhode Island will serve as a national host site for the 2013... http://t.co/vT2bsEaa
2845,Sat Feb 18 13:52:09 +0000 2012,Rhode Island,Hillary Rodham Clinton,"Governor Chafee takes a tour of PolyWorks in North Smithfield, a design and manufacturing company working with the... http://t.co/vffbicso"
2846,Fri Feb 17 19:24:55 +0000 2012,Rhode Island,Hillary Rodham Clinton,"Governor Chafee, flanked by Colonel Steven O'Donnell, left, and State Fire Marshal John Chartier, right,... http://t.co/nnRy8Uvc"
2847,Fri Feb 17 17:02:45 +0000 2012,Rhode Island,Hillary Rodham Clinton,Governor Chafee Appoints Professor Jorge O. Elorza to Rhode Island Foundation Board: http://t.co/ajsAtC3W
2848,Fri Feb 17 15:46:24 +0000 2012,Rhode Island,Hillary Rodham Clinton,"Governor Chafee tours the Veterans Administration Hospital in Providence with Jennifer Ector, Nurse Manager on... http://t.co/JeuiTSKk"
2849,Thu Feb 16 22:17:49 +0000 2012,Rhode Island,Hillary Rodham Clinton,"Governor Chafee shakes hands with Steven King, Managing Director of the Quonset Development Corporation, following... http://t.co/s2fi036g"
2850,Thu Feb 16 19:40:18 +0000 2012,Rhode Island,Hillary Rodham Clinton,"""The Wide World of Indoor Sports will be a great addition to Quonset."" Governor Chafee and state officials join... http://t.co/oMqLd7mp"
2851,Thu Feb 16 17:40:36 +0000 2012,Rhode Island,Hillary Rodham Clinton,"At an event last week, Gov. Chafee honored the 1st class of Special Olympics RI Hall of Fame inductees. read coverage: http://t.co/rTEjJrbd"
2852,Thu Feb 16 16:40:28 +0000 2012,Rhode Island,Hillary Rodham Clinton,"Moving the apprenticeship model into non-traditional settings, such as the IT world, is a smart training strategy: http://t.co/CTIhrCms"
2853,Thu Feb 16 16:18:01 +0000 2012,Rhode Island,Hillary Rodham Clinton,"Governor Signs New Apprenticeship Program for Information Technology Industry, the First of it's Kind in Rhode... http://t.co/XA8SrOPL"
2854,Thu Feb 16 15:21:48 +0000 2012,Rhode Island,Hillary Rodham Clinton,The Governor's Workforce Board Announces Short-term Training and Hiring Incentives for Unemployed Rhode... http://t.co/s9p2R8o6
2855,Wed Feb 15 16:30:28 +0000 2012,Rhode Island,Hillary Rodham Clinton,"Read the latest NewsLINC: Gov announces good economic news, 2013 AHL All-Star Weekend, DMV customer service: http://t.co/9qCFl4Yb #rigov"
2856,Wed Feb 15 15:39:02 +0000 2012,Rhode Island,Hillary Rodham Clinton,"Utilidata is exactly the type of company we want to attract to relocate and expand in Rhode Island, bringing... http://t.co/De959aus"
2857,Tue Feb 14 16:58:38 +0000 2012,Rhode Island,Hillary Rodham Clinton,This dedicated customer service training team at Amica volunteered their time to train employees at the Rhode... http://t.co/lrQzr3qk
2858,Mon Feb 13 20:05:47 +0000 2012,Rhode Island,Hillary Rodham Clinton,Governor Chafee today praised the partnership between the Rhode Island Department of Transportation and Building... http://t.co/dWaajWza
2859,Wed Feb 08 19:27:58 +0000 2012,Rhode Island,Hillary Rodham Clinton,The Governor welcomed the announcement made this morning at the Dunkin' Donuts Center that the American Hockey... http://t.co/ND6vOzkV
